macAdress;timestamp;identificao-mainframe;uso_cpu_total_%;uso_ram_total_%;swap_rate_mbs;tempo_cpu_ociosa;cpu_io_wait;uso_disco_total_%;disco_throughput_mbs;disco_iops_total;disco_read_count;disco_write_count;disco_latencia_ms
166250251803552;27-11-2025 13:47:11;Hideo;12.5;87.8;0.0;25.0;0.0;67.2;1.49;257;192;65;3.89
166250251803552;27-11-2025 13:47:14;Hideo;12.5;88.9;0.0;32.8;0.0;67.2;23.67;158;148;10;6.33
166250251803552;27-11-2025 13:47:17;Hideo;3.1;89.4;0.0;73.4;0.0;67.2;137.1;963;955;8;1.04
166250251803552;27-11-2025 13:47:20;Hideo;17.2;90.3;0.0;57.8;0.0;67.2;31.83;102;94;8;9.81
166250251803552;27-11-2025 13:47:23;Hideo;0.0;88.6;0.0;81.2;0.0;67.2;1.45;128;128;0;7.82
166250251803552;27-11-2025 13:47:27;Hideo;4.7;88.7;0.0;82.8;0.0;67.2;5.64;646;638;8;1.55
166250251803552;27-11-2025 13:47:30;Hideo;23.4;89.2;0.0;20.3;0.0;67.2;31.89;181;161;20;5.53
166250251803552;27-11-2025 13:47:33;Hideo;12.5;90.6;0.0;67.2;0.0;67.2;4.77;23;13;10;43.5
166250251803552;27-11-2025 13:47:36;Hideo;0.0;90.8;0.0;67.2;0.0;67.2;0.57;28;21;7;35.74
166250251803552;27-11-2025 13:47:39;Hideo;7.8;90.5;0.0;62.5;0.0;67.2;4.71;5;4;1;200.17
166250251803552;27-11-2025 13:47:42;Hideo;1.6;90.1;0.0;70.3;0.0;67.2;0.32;42;21;21;23.83
166250251803552;27-11-2025 13:47:45;Hideo;17.2;90.0;0.0;50.0;0.0;67.2;4.0;17;17;0;58.86
166250251803552;27-11-2025 13:47:48;Hideo;3.1;90.3;0.0;78.1;0.0;67.2;2.7;57;52;5;17.56
166250251803552;27-11-2025 13:47:51;Hideo;10.9;90.3;0.0;56.2;0.0;67.2;0.84;12;4;8;83.37
166250251803552;27-11-2025 13:47:55;Hideo;3.1;90.2;0.0;64.1;0.0;67.2;0.51;7;3;4;142.98
166250251803552;27-11-2025 13:47:58;Hideo;0.0;90.0;0.0;75.0;0.0;67.2;0.65;28;26;2;35.74
166250251803552;27-11-2025 13:48:01;Hideo;9.4;90.0;0.0;64.1;0.0;67.2;5.73;311;292;19;3.22
166250251803552;27-11-2025 13:48:04;Hideo;12.5;89.9;0.0;65.6;0.0;67.2;17.87;636;596;40;1.57
166250251803552;27-11-2025 13:48:07;Hideo;9.4;90.8;0.0;75.0;0.0;67.2;0.08;23;23;0;43.49
166250251803552;27-11-2025 13:48:10;Hideo;0.0;90.6;0.0;75.0;0.0;67.2;0.52;13;11;2;76.97
166250251803552;27-11-2025 13:48:13;Hideo;4.7;90.5;0.0;68.8;0.0;67.2;0.19;47;47;0;21.29
166250251803552;27-11-2025 13:48:16;Hideo;1.6;90.4;0.0;84.4;0.0;67.2;0.71;12;1;11;83.38
166250251803552;27-11-2025 13:48:19;Hideo;4.7;90.4;0.0;71.9;0.0;67.2;0.93;15;15;0;66.7
166250251803552;27-11-2025 13:48:23;Hideo;7.8;90.8;0.0;60.9;0.0;67.2;2.07;30;30;0;33.35
166250251803552;27-11-2025 13:48:26;Hideo;0.0;90.9;0.0;70.3;0.0;67.2;1.39;310;298;12;3.23
166250251803552;27-11-2025 13:48:29;Hideo;17.2;90.9;0.0;39.1;0.0;67.2;13.88;3753;3727;26;0.27
166250251803552;27-11-2025 13:48:32;Hideo;12.5;92.8;0.0;60.9;0.0;67.2;30.1;213;120;93;4.7
166250251803552;27-11-2025 13:48:35;Hideo;4.7;82.8;0.0;64.1;0.0;67.2;5.17;109;85;24;9.18
166250251803552;27-11-2025 13:48:38;Hideo;4.7;83.2;0.0;73.4;0.0;67.2;0.32;22;15;7;45.5
166250251803552;27-11-2025 13:48:41;Hideo;9.4;83.2;0.0;67.2;0.0;67.2;0.6;7;3;4;142.96
166250251803552;27-11-2025 13:48:44;Hideo;6.2;83.2;0.0;68.8;0.0;67.2;0.33;25;14;11;40.03
166250251803552;27-11-2025 13:48:48;Hideo;6.2;83.0;0.0;64.1;0.0;67.2;0.2;120;111;9;8.34
166250251803552;27-11-2025 13:48:51;Hideo;1.6;83.0;0.0;71.9;0.0;67.2;1.66;15;12;3;66.72
